device_name,mac,rssi,location,time_utc,proximity
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:31:40.585160Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:31:55.627450Z,Unknown
Unknown,48:82:D2:28:50:D5,N/A,ECE_Lab_Test,2025-10-28T18:32:25.721637Z,Unknown
Unknown,48:82:D2:28:50:D5,N/A,ECE_Lab_Test,2025-10-28T18:32:40.772138Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:32:40.774177Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:32:55.820742Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:33:10.859739Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:35:11.262053Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:35:26.303624Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:35:41.337138Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:35:56.366154Z,Unknown
Unknown,18:B8:01:BD:53:9F,N/A,ECE_Lab_Test,2025-10-28T18:36:58.435688Z,Unknown
Unknown,18:B8:01:BD:53:9F,N/A,ECE_Lab_Test,2025-10-28T18:37:13.603768Z,Unknown
Unknown,18:B8:01:BD:53:9F,N/A,ECE_Lab_Test,2025-10-28T18:37:28.893976Z,Unknown
Unknown,18:B8:01:BD:53:9F,N/A,ECE_Lab_Test,2025-10-28T18:37:43.948639Z,Unknown
Unknown,18:B8:01:BD:53:9F,N/A,ECE_Lab_Test,2025-10-28T18:37:59.007977Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:38:14.049154Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:38:29.100525Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:39:59.396961Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:41:29.766574Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:41:59.859046Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:42:14.913110Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:42:29.954854Z,Unknown
